depto;desc_depto;mpio;desc_mpio;edata_year;desc_pp_1;porc_part_mesa_1;desc_pp_2;porc_part_mesa_2;desc_pp_3;porc_part_mesa_3;pres_pp_bwon;pres_pp_blost;coa_pp_bwon;coa_pp_blost;margin_pres;sample_pres
19;HUILA;64;RIVERA;2019;ALIANZA VERDE - PARTIDO CAMBIO RADICAL;53.477413064673385;PARTIDO LIBERAL - PARTIDO DE LA U;36.02534936626584;NA;NA;0;0;0;0;NA;0
19;HUILA;67;SALADOBLANCO;2019;PARTIDO CONSERVADOR COLOMBIANO;46.690667405150926;ALIANZA VERDE - PARTIDO LIBERAL;36.347272223760726;NA;NA;0;0;1;0;NA;0
19;HUILA;70;SAN AGUSTIN;2019;PARTIDO LIBERAL COLOMBIANO;31.991576413959084;COAL.PARTIDO CONSERVADOR COLOMBIANO- PARTIDO CAMBIO RADICAL;24.663056558363415;NA;NA;0;0;1;1;NA;0
19;HUILA;74;SANTA MARIA;2019;PARTIDO CAMBIO RADICAL - AICO;35.116436044549445;PARTIDO CENTRO DEMOCRÁTICO;34.795815052311845;NA;NA;0;1;0;1;-0.32062099223760043;1
19;HUILA;76;SUAZA;2019;PARTIDO ALIANZA VERDE;34.11325206449076;COALICIÓN PARTIDO DE LA U-PARTIDO CENTRO DEMOCRÁTICO;26.92685804168305;NA;NA;0;1;0;1;-7.186394022807708;1
19;HUILA;79;TARQUI;2019;AICO - G.S.C TARQUI NOS UNE;36.428648824358;PARTIDO CAMBIO RADICAL - PARTIDO CONSERVADOR COLOMBIANO;36.1469281612309;NA;NA;0;0;0;0;NA;0
19;HUILA;82;TELLO;2019;PARTIDO LIBERAL COLOMBIANO;52.5897969807392;PARTIDO CAMBIO RADICAL -  PARTIDO DE LA U - PARTIDO CENTRO DEMOCRATICO - PARTIDO CONSERVADOR COLOMBIANO;45.35398230088495;NA;NA;0;1;1;0;-7.235814679854251;1
19;HUILA;85;TERUEL;2019;COAL.PARTIDO CONSERVADOR COLOMBIANO- PARTIDO CAMBIO RADICAL;50.33320266562132;PARTIDO CENTRO DEMOCRÁTICO;38.4359074872599;NA;NA;0;1;1;1;-11.897295178361425;0
19;HUILA;88;TIMANA;2019;PARTIDO CENTRO DEMOCRÁTICO;28.05959560127705;PARTIDO CONSERVADOR COLOMBIANO;26.888967719049305;NA;NA;1;0;1;1;1.1706278822277447;1
19;HUILA;91;VILLAVIEJA;2019;PARTIDO CENTRO DEMOCRÁTICO;33.8375350140056;PARTIDO CAMBIO RADICAL - G.S.C  VILLAVIEJA BRILLA PARA TODOS;29.05695611577965;NA;NA;1;0;1;0;4.780578898225954;1
19;HUILA;94;YAGUARA;2019;PARTIDO CAMBIO RADICAL;36.54746302190601;PARTIDO CONSERVADOR COLOMBIANO;19.022654933533044;NA;NA;0;0;0;1;NA;0
21;MAGDALENA;1;SANTA MARTA;2019;G.S.C. FUERZA CIUDADANA;59.21747686392222;COAL.PARTIDO CONSERVADOR COLOMBIANO- PARTIDO CENTRO DEMOCRÁTICO;15.07415787397469;NA;NA;0;1;0;1;-44.14331898994753;0
21;MAGDALENA;8;ALGARROBO;2019;PARTIDO CAMBIO RADICAL - PARTIDO DE LA U;44.292492324867425;COALICIÓN PARTIDO CONSERVADOR- CENTRO DEMOCRÁTICO - PARTIDO LIBERAL;37.18950600055819;NA;NA;0;1;0;1;-7.102986324309235;1
21;MAGDALENA;10;ARACATACA;2019;PARTIDO CENTRO DEMOCRÁTICO;46.149311324293905;PARTIDO DE LA U - PARTIDO CONSERVADOR COLOMBIANO - AICO - PARTIDO LIBERAL - COLOMBIA JUSTA LIBRES;43.73760651696232;NA;NA;1;0;1;0;2.4117048073315814;1
21;MAGDALENA;12;ARIGUANI;2019;PARTIDO CAMBIO RADICAL - ASI - PARTIDO LIBERAL - G.S.C FIRME POR LA RENOVACIÓN DE ARIGUAN;43.32397879638291;PARTIDO CENTRO DEMOCRATICO - PARTIDO DE LA U - PARTIDO CONSERVADOR COLOMBIANO;28.381665107577174;NA;NA;0;1;0;0;-14.942313688805736;0
21;MAGDALENA;13;CERRO SAN ANTONIO;2019;PARTIDO CAMBIO RADICAL - PARTIDO CENTRO DEMOCRATICO;55.36435732455484;PARTIDO LIBERAL COLOMBIANO;39.30869370043394;NA;NA;1;0;0;1;16.055663624120896;0
21;MAGDALENA;15;CHIVOLO;2019;PARTIDO LIBERAL COLOMBIANO;47.35621521335807;PARTIDO CENTRO DEMOCRÁTICO;38.63636363636363;NA;NA;0;1;1;1;-8.719851576994436;1
21;MAGDALENA;16;CIENAGA;2019;G.S.C. DE LA MANO CON EL PUEBLO;39.89474766867801;PARTIDO COLOMBIA HUMANA - UNIÓN PATRIÓTICA;15.786135490948986;NA;NA;0;0;0;0;NA;0
21;MAGDALENA;20;CONCORDIA;2019;PARTIDO CONSERVADOR COLOMBIANO;61.67293649037398;PARTIDO CAMBIO RADICAL;37.630006638636864;NA;NA;0;0;1;0;NA;0
21;MAGDALENA;25;EL BANCO;2019;PARTIDO CAMBIO RADICAL;40.22530612244898;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;24.813061224489797;NA;NA;0;0;0;0;NA;0
21;MAGDALENA;28;EL PINON;2019;PARTIDO LIBERAL COLOMBIANO;44.573096112209356;PARTIDO CAMBIO RADICAL - PARTIDO CENTRO DEMOCRATICO;44.14007342558599;NA;NA;0;1;1;0;-0.4330226866233673;1
21;MAGDALENA;30;EL RETEN;2019;G.S.C. EL RETÉN AVANZA;33.90846349436978;"PARTIDO DE REIVINDICACIÓN ÉTNICA \PRE\""                                                              """;25.48129313476208;NA;NA;0;0;0;0;NA;0
21;MAGDALENA;31;FUNDACION;2019;PARTIDO LIBERAL COLOMBIANO;54.00005816151453;PARTIDO CAMBIO RADICAL;23.782243289615263;NA;NA;0;0;1;0;NA;0
21;MAGDALENA;40;GUAMAL;2019;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;41.212352268394966;PARTIDO CONSERVADOR COLOMBIANO;35.852077773541744;NA;NA;0;0;0;1;NA;0
21;MAGDALENA;42;NUEVA GRANADA;2019;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;32.67166872447526;PARTIDO CONSERVADOR COLOMBIANO;28.19830943109507;NA;NA;0;0;0;1;NA;0
21;MAGDALENA;46;PEDRAZA;2019;PARTIDO LIBERAL COLOMBIANO;50.81754477030886;PARTIDO CAMBIO RADICAL;47.58629639242149;NA;NA;0;0;1;0;NA;0
21;MAGDALENA;48;PIJINO DEL CARMEN;2019;PARTIDO CAMBIO RADICAL;64.48;PARTIDO CONSERVADOR COLOMBIANO;30.56;NA;NA;0;0;0;1;NA;0
21;MAGDALENA;49;PIVIJAY;2019;PARTIDO COLOMBIA RENACIENTE;56.39115036106895;PARTIDO CAMBIO RADICAL;34.713214663538935;NA;NA;0;0;0;0;NA;0
21;MAGDALENA;52;PLATO;2019;PARTIDO CAMBIO RADICAL - PARTIDO DE LA U;46.686374260965216;PARTIDO CONSERVADOR COLOMBIANO - PARTIDO LIBERAL;34.665887529217656;NA;NA;0;0;0;0;NA;0
21;MAGDALENA;55;PUEBLOVIEJO;2019;PARTIDO CAMBIO RADICAL;49.214406574812664;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;30.746918056562727;NA;NA;0;0;0;0;NA;0
21;MAGDALENA;58;REMOLINO;2019;PARTIDO CAMBIO RADICAL;50.23947998631543;PARTIDO CENTRO DEMOCRÁTICO;34.741703729045504;NA;NA;0;1;0;1;-15.497776257269926;0
21;MAGDALENA;60;SABANAS DE SAN ANGEL;2019;PARTIDO LIBERAL COLOMBIANO;58.580936534347515;PARTIDO CENTRO DEMOCRÁTICO;31.73282624197766;NA;NA;0;1;1;1;-26.848110292369856;0
21;MAGDALENA;67;SALAMINA;2019;PARTIDO CAMBIO RADICAL;48.56433338506907;PARTIDO LIBERAL COLOMBIANO;41.626571472916346;NA;NA;0;0;0;1;NA;0
21;MAGDALENA;70;SAN SEBASTIAN DE BUENAVISTA;2019;PARTIDO COLOMBIA RENACIENTE;40.73608316566063;PARTIDO DE LA U - PARTIDO LIBERAL;33.34171696847753;NA;NA;0;0;0;0;NA;0
21;MAGDALENA;76;SANTA ANA;2019;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;32.013783829214994;PARTIDO CAMBIO RADICAL - PARTIDO LIBERAL;29.67725668179526;NA;NA;0;0;0;0;NA;0
21;MAGDALENA;78;SANTA BARBARA DE PINTO;2019;PARTIDO CAMBIO RADICAL;47.79135338345865;PARTIDO LIBERAL - PARTIDO DE LA U;40.78947368421053;NA;NA;0;0;0;0;NA;0
21;MAGDALENA;79;SITIONUEVO;2019;PARTIDO DE LA U - PARTIDO CENTRO DEMOCRATICO;58.33861316437874;PARTIDO COLOMBIA JUSTA LIBRES;14.389299542414644;NA;NA;1;0;0;1;43.949313621964095;0
21;MAGDALENA;85;TENERIFE;2019;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;50.42230706930464;PARTIDO LIBERAL COLOMBIANO;47.44880249913225;NA;NA;0;0;0;1;NA;0
21;MAGDALENA;90;ZAPAYAN;2019;PARTIDO CAMBIO RADICAL;37.50736593989393;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;30.347672362993517;NA;NA;0;0;0;0;NA;0
21;MAGDALENA;95;ZONA BANANERA;2019;PARTIDO CENTRO DEMOCRÁTICO;39.31558449849965;PARTIDO CONSERVADOR COLOMBIANO;21.52844282704463;NA;NA;1;0;1;1;17.787141671455025;0
23;NARINO;1;PASTO;2019;G.S.C CORRAMOS JUNTOS POR PASTO;32.23106653428246;"PARTIDO DE REIVINDICACIÓN ÉTNICA \PRE\""                                                              """;30.919004425895697;NA;NA;0;0;0;0;NA;0
23;NARINO;4;ALBAN;2019;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;38.57814950339781;COAL.MOVIMIENTO CIUDADANO DE LA ERRE;38.22965673462276;NA;NA;0;0;0;0;NA;0
23;NARINO;7;ALDANA;2019;MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA AICO;50.16906170752324;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;45.963651732882504;NA;NA;0;0;0;0;NA;0
23;NARINO;10;ANCUYA;2019;PARTIDO CONSERVADOR COLOMBIANO;42.329792791224094;PARTIDO CAMBIO RADICAL;39.78756747344593;NA;NA;0;0;1;0;NA;0
23;NARINO;13;ARBOLEDA;2019;PARTIDO CENTRO DEMOCRÁTICO;53.923625681913556;PARTIDO CONSERVADOR COLOMBIANO;43.6634494334872;NA;NA;1;0;1;1;10.260176248426355;0
23;NARINO;16;BARBACOAS;2019;PARTIDO CAMBIO RADICAL;41.42845831023834;COALICIÓN MOVIMIENTO ALTERNATIVO SOCIAL MÁS;41.27801092723097;NA;NA;0;0;0;0;NA;0
23;NARINO;17;BELEN;2019;PARTIDO LIBERAL - PARTIDO CAMBIO RADICAL;71.40128909047505;NA;NA;NA;NA;0;0;0;0;NA;0
23;NARINO;19;BUESACO;2019;PARTIDO CAMBIO RADICAL - PARTIDO DE LA U - PARTIDO CONSERVADOR COLOMBIANO;55.66780567523399;PARTIDO COLOMBIA RENACIENTE;41.152874758579706;NA;NA;0;0;0;0;NA;0
23;NARINO;22;COLON;2019;PARTIDO ALIANZA VERDE;53.61499027753226;PARTIDO DE LA U - PARTIDO CAMBIO RADICAL - PARTIDO CONSERVADOR COLOMBIANO;44.93547816864062;NA;NA;0;0;0;0;NA;0
23;NARINO;25;CONSACA;2019;PARTIDO LIBERAL - ASI;37.665858182337;PARTIDO ALIANZA VERDE;26.537309173919247;NA;NA;0;0;0;0;NA;0
23;NARINO;28;CONTADERO;2019;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;61.944777911164465;PARTIDO CAMBIO RADICAL - AICO;30.05202080832333;NA;NA;0;0;0;0;NA;0
23;NARINO;31;CORDOBA;2019;COALICIÓN MOVIMIENTO MAIS- MOVIMIENTO AICO;40.34625517500941;PARTIDO CONSERVADOR COLOMBIANO;33.04478735415883;NA;NA;0;0;0;1;NA;0
23;NARINO;34;CUASPUD;2019;PARTIDO CONSERVADOR COLOMBIANO;63.19715205967113;MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA AICO;27.563993897270723;NA;NA;0;0;1;0;NA;0
23;NARINO;37;CUMBAL;2019;MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA AICO;59.94509188704617;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;37.320708202599725;NA;NA;0;0;0;0;NA;0
23;NARINO;38;CHACHAGUI;2019;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;36.088252832438876;PARTIDO CONSERVADOR COLOMBIANO;33.285629099582586;NA;NA;0;0;0;1;NA;0
23;NARINO;39;CUMBITARA;2019;ASI - PARTIDO LIBERAL - PARTIDO DE LA U;51.20232172470979;PARTIDO CAMBIO RADICAL;46.8698175787728;NA;NA;0;0;0;0;NA;0
23;NARINO;40;EL ROSARIO;2019;PARTIDO CONSERVADOR COLOMBIANO;52.05673758865248;PARTIDO CAMBIO RADICAL;47.09219858156028;NA;NA;0;0;1;0;NA;0
23;NARINO;41;EL CHARCO;2019;PARTIDO CAMBIO RADICAL;38.54954788706404;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;29.581103524635544;NA;NA;0;0;0;0;NA;0
23;NARINO;43;EL TABLON DE GOMEZ;2019;PARTIDO DE LA U - PARTIDO CAMBIO RADICAL - PARTIDO CONSERVADOR COLOMBIANO;54;PARTIDO LIBERAL COLOMBIANO;29.554347826086957;NA;NA;0;0;0;1;NA;0
23;NARINO;44;EL PENOL;2019;PARTIDO CONSERVADOR COLOMBIANO;51.57610949813356;PARTIDO DE LA U - PARTIDO CAMBIO RADICAL;47.49066777270842;NA;NA;0;0;1;0;NA;0
23;NARINO;46;EL TAMBO;2019;PARTIDO DE LA U - PARTIDO CAMBIO RADICAL - PARTIDO LIBERAL;52.57960723399534;PARTIDO CONSERVADOR COLOMBIANO;41.71751913902141;NA;NA;0;0;0;1;NA;0
23;NARINO;47;FRANCISCO PIZARRO;2019;PARTIDO CONSERVADOR COLOMBIANO;50.44961955268619;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;42.379525017293055;NA;NA;0;0;1;0;NA;0
23;NARINO;49;FUNES;2019;PARTIDO DE LA U - PARTIDO CAMBIO RADICAL;65.04833040421792;PARTIDO CONSERVADOR COLOMBIANO;29.657293497363796;NA;NA;0;0;0;1;NA;0
23;NARINO;52;GUACHUCAL;2019;MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA AICO;50.310503903477645;PARTIDO CONSERVADOR COLOMBIANO;35.06919801277502;NA;NA;0;0;0;1;NA;0
23;NARINO;55;GUAITARILLA;2019;G.S.C GUAITARILLA SOCIAL;55.28074082757004;PARTIDO CONSERVADOR COLOMBIANO - AICO;30.60602508498417;NA;NA;0;0;0;0;NA;0
23;NARINO;58;GUALMATAN;2019;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;55.53670947419433;PARTIDO CONSERVADOR COLOMBIANO;43.469832808335354;NA;NA;0;0;0;1;NA;0
23;NARINO;61;ILES;2019;COAL.PARTIDO CONSERVADOR COLOMBIANO- PARTIDO CAMBIO RADICAL;53.881198528123356;PARTIDO DE LA U - AICO;44.94480462589802;NA;NA;0;0;1;0;NA;0
23;NARINO;64;IMUES;2019;PARTIDO DE LA U - PARTIDO CAMBIO RADICAL;52.99018700240696;PARTIDO CONSERVADOR COLOMBIANO;45.43603036474727;NA;NA;0;0;0;1;NA;0
23;NARINO;67;IPIALES;2019;PARTIDO LIBERAL - PARTIDO CAMBIO RADICAL - PARTIDO DE LA U - ASI;38.88651596793271;PARTIDO COLOMBIA RENACIENTE;30.291431199894863;NA;NA;0;0;0;0;NA;0
23;NARINO;73;LA CRUZ;2019;PARTIDO CAMBIO RADICAL - PARTIDO LIBERAL - PARTIDO COLOMBIA RENACIENTE;60.97322302286273;PARTIDO DE LA U - PARTIDO CONSERVADOR COLOMBIANO;28.24481807668357;NA;NA;0;0;0;0;NA;0
23;NARINO;76;LA FLORIDA;2019;ASI - PARTIDO DE LA U;51.40419947506562;PARTIDO CONSERVADOR COLOMBIANO - PARTIDO LIBERAL;41.92913385826771;NA;NA;0;0;0;0;NA;0
23;NARINO;77;LA LLANADA;2019;PARTIDO LIBERAL COLOMBIANO;52.64837268666241;PARTIDO CONSERVADOR COLOMBIANO;46.71346522016592;NA;NA;0;0;1;1;NA;0
23;NARINO;78;LA TOLA;2019;PARTIDO CONSERVADOR COLOMBIANO;74.82054113749311;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;22.252898950855883;NA;NA;0;0;1;0;NA;0
23;NARINO;79;LA UNION;2019;COAL.PARTIDO CONSERVADOR COLOMBIANO- PARTIDO LIBERAL COLOMBIANO;29.633613870784025;PARTIDO CENTRO DEMOCRÁTICO;27.229007150541033;NA;NA;0;1;1;1;-2.4046067202429917;1
23;NARINO;80;LEIVA;2019;PARTIDO LIBERAL COLOMBIANO;47.931576191307386;PARTIDO CONSERVADOR COLOMBIANO;33.094780939081865;NA;NA;0;0;1;1;NA;0
23;NARINO;82;LINARES;2019;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;50.929422015684;PARTIDO CONSERVADOR COLOMBIANO;45.06244554167877;NA;NA;0;0;0;1;NA;0
23;NARINO;85;LOS ANDES;2019;PARTIDO DE LA U - PARTIDO LIBERAL;52.70021735495737;PARTIDO CAMBIO RADICAL;44.69152315666277;NA;NA;0;0;0;0;NA;0
23;NARINO;88;MAGUI;2019;PARTIDO LIBERAL COLOMBIANO;48.602383531960996;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;47.973997833152765;NA;NA;0;0;1;0;NA;0
23;NARINO;91;MALLAMA;2019;G.S. C UNIDOS POR EL PROGRESO DE MALLAMA;46.720575022461816;MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA AICO;39.73495058400719;NA;NA;0;0;0;0;NA;0
23;NARINO;94;MOSQUERA;2019;PARTIDO CONSERVADOR COLOMBIANO;51.120797011207976;PARTIDO CAMBIO RADICAL - PARTIDO LIBERAL;45.848899958489;NA;NA;0;0;1;0;NA;0
23;NARINO;95;OLAYA HERRERA;2019;PARTIDO CAMBIO RADICAL;57.90305584826133;PARTIDO LIBERAL COLOMBIANO;18.545837723919917;NA;NA;0;0;0;1;NA;0
23;NARINO;96;NARINO;2019;PARTIDO CONSERVADOR COLOMBIANO;60.872110038045065;PARTIDO CAMBIO RADICAL;34.533216271583264;NA;NA;0;0;1;0;NA;0
23;NARINO;97;OSPINA;2019;PARTIDO LIBERAL - PARTIDO DE LA U;59.01673208014873;PARTIDO CONSERVADOR COLOMBIANO;39.80582524271845;NA;NA;0;0;0;1;NA;0
23;NARINO;98;POLICARPA;2019;PARTIDO CAMBIO RADICAL;40.029325513196476;PARTIDO CONSERVADOR COLOMBIANO;36.68355105305252;NA;NA;0;0;0;1;NA;0
23;NARINO;100;POTOSI;2019;PARTIDO DE LA U - AICO -POLO DEMOCRATICO ALTERNATIVO - MAIS;49.727385377943;COAL.PARTIDO CONSERVADOR COLOMBIANO- PARTIDO LIBERAL COLOMBIANO;48.53779429987608;NA;NA;0;0;0;1;NA;0
23;NARINO;101;PROVIDENCIA;2019;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;52.5177025963808;PARTIDO ALIANZA VERDE;46.3808025177026;NA;NA;0;0;0;0;NA;0
23;NARINO;103;PUERRES;2019;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;49.060576611597014;PARTIDO CONSERVADOR COLOMBIANO;48.52607709750567;NA;NA;0;0;0;1;NA;0
23;NARINO;106;PUPIALES;2019;PARTIDO CAMBIO RADICAL;52.14890016920474;PARTIDO CONSERVADOR COLOMBIANO;35.609137055837564;NA;NA;0;0;0;1;NA;0
23;NARINO;109;RICAURTE;2019;MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA AICO;27.027310924369747;PARTIDO CONSERVADOR COLOMBIANO;25;NA;NA;0;0;0;1;NA;0
23;NARINO;112;ROBERTO PAYAN;2019;PARTIDO LIBERAL - ALIANZA VERDE;48.16075190406741;PARTIDO CONSERVADOR COLOMBIANO;46.54026900016205;NA;NA;0;0;0;1;NA;0
23;NARINO;115;SAMANIEGO;2019;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;38.425028410990045;COALICIÓN PARTIDO CONSERVADOR COL.- PARTIDO LIBERAL COL.-PARTIDO ASI;28.1770171802928;NA;NA;0;0;0;1;NA;0
23;NARINO;118;SANDONA;2019;PARTIDO DE LA U - PARTIDO CONSERVADOR COLOMBIANO - ASI -AICO;51.81338608638312;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;41.08143752060666;NA;NA;0;0;0;0;NA;0
23;NARINO;120;SAN BERNARDO;2019;PARTIDO CONSERVADOR COLOMBIANO;53.05422100205902;PARTIDO CENTRO DEMOCRÁTICO;36.376115305422104;NA;NA;0;1;1;1;-16.67810569663692;0
23;NARINO;121;SAN LORENZO;2019;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;40.62324009761592;PARTIDO CAMBIO RADICAL;31.14323258869908;NA;NA;0;0;0;0;NA;0
23;NARINO;123;SAN PEDRO DE CARTAGO;2019;PARTIDO CONSERVADOR COLOMBIANO;49.21063564603241;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;48.795180722891565;NA;NA;0;0;1;0;NA;0
23;NARINO;124;SAN PABLO;2019;PARTIDO LIBERAL - PARTIDO CONSERVADOR COLOMBIANO - PARTIDO DE LA U - G.S.C LA GESTIÓN QUE DEJA HUELLA;50.813802083333336;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;44.36848958333333;NA;NA;0;0;0;0;NA;0
23;NARINO;125;SANTA BARBARA;2019;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;47.9099025974026;ASI - PARTIDO CONSERVADOR COLOMBIANO;31.04707792207792;NA;NA;0;0;0;0;NA;0
23;NARINO;127;SANTACRUZ;2019;MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA AICO;50.24595924104006;PARTIDO CAMBIO RADICAL;47.803935347856644;NA;NA;0;0;0;0;NA;0
23;NARINO;130;SAPUYES;2019;PARTIDO CAMBIO RADICAL - AICO;53.68046842325387;PARTIDO ALIANZA VERDE;40.610623170221665;NA;NA;0;0;0;0;NA;0
23;NARINO;133;TAMINANGO;2019;PARTIDO LIBERAL COLOMBIANO;36.27342888643881;PARTIDO CAMBIO RADICAL;31.722962814473288;NA;NA;0;0;1;0;NA;0
23;NARINO;136;TANGUA;2019;COAL.PARTIDO CONSERVADOR COLOMBIANO- PARTIDO LIBERAL COLOMBIANO;45.92224113103809;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;36.955098834926034;NA;NA;0;0;1;0;NA;0
23;NARINO;139;SAN ANDRES DE TUMACO;2019;PARTIDO CONSERVADOR COLOMBIANO;25.57807632665944;G.S.C SOMOS TUMACO;23.350852877001827;NA;NA;0;0;1;0;NA;0
23;NARINO;142;TUQUERRES;2019;MAIS - POLO DEMOCRATICO ALTERNATIVO;42.324740715238626;COAL.PARTIDO CONSERVADOR COLOMBIANO- MOVIMIENTO AICO;39.0454877996299;NA;NA;0;0;0;1;NA;0
23;NARINO;145;YACUANQUER;2019;PARTIDO DE LA U - ALIANZA VERDE - ASI;49.26829268292683;PARTIDO CENTRO DEMOCRÁTICO;33.776792313377676;NA;NA;0;1;0;1;-15.49150036954915;0
24;RISARALDA;1;PEREIRA;2019;PARTIDO LIBERAL - PARTIDO CONSERVADOR COLOMBIANO;26.830918218392853;G.S.C PRIMERO PEREIRA;24.618150745896678;NA;NA;0;0;0;0;NA;0
24;RISARALDA;8;APIA;2019;PARTIDO CONSERVADOR COLOMBIANO;52.01564380264742;PARTIDO LIBERAL COLOMBIANO;38.58303249097473;NA;NA;0;0;1;1;NA;0
24;RISARALDA;13;BALBOA;2019;ASI - G.S.C CON SENTIDMIENTO FUTURISTA;43.61847499316753;PARTIDO LIBERAL COLOMBIANO;31.675321125990706;NA;NA;0;0;0;1;NA;0
24;RISARALDA;21;BELEN DE UMBRIA;2019;PARTIDO LIBERAL COLOMBIANO;39.156245053031505;PARTIDO CAMBIO RADICAL;24.821909134082635;NA;NA;0;0;1;0;NA;0
24;RISARALDA;25;DOSQUEBRADAS;2019;COALICIÓN PARTIDO CONSERVADOR - ASI - AICO;35.21602948991938;PARTIDO DE LA U - COLOMBIA LIBRES JUSTA - G.S.C SI ES POSIBLE;27.57782376154777;NA;NA;0;0;1;0;NA;0
24;RISARALDA;29;GUATICA;2019;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;47.695982017420626;PARTIDO CONSERVADOR COLOMBIANO;44.675470637819615;NA;NA;0;0;0;1;NA;0
24;RISARALDA;38;LA CELIA;2019;PARTIDO CENTRO DEMOCRÁTICO;48.23220258002866;PARTIDO LIBERAL COLOMBIANO;43.57381748686097;NA;NA;1;0;1;1;4.658385093167695;1
24;RISARALDA;46;LA VIRGINIA;2019;MAIS - ALIANZA VERDE - PARTIDO CONSERVADOR COLOMBIANO;35.437205315045006;PARTIDO CAMBIO RADICAL;22.471067295327902;NA;NA;0;0;0;0;NA;0
24;RISARALDA;54;MARSELLA;2019;PARTIDO CONSERVADOR COLOMBIANO;48.039106765914894;PARTIDO CENTRO DEMOCRÁTICO;23.61959782246417;NA;NA;0;1;1;1;-24.419508943450726;0
24;RISARALDA;62;MISTRATO;2019;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;47.437280820070136;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;45.414081467493936;NA;NA;0;0;0;0;NA;0
24;RISARALDA;70;PUEBLO RICO;2019;MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL;65.46550963376967;PARTIDO LIBERAL COLOMBIANO;23.797617296661276;NA;NA;0;0;0;1;NA;0
24;RISARALDA;78;QUINCHIA;2019;PARTIDO CAMBIO RADICAL;27.723061209600935;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;22.535930546436127;NA;NA;0;0;0;0;NA;0
24;RISARALDA;86;SANTA ROSA DE CABAL;2019;PARTIDO ALIANZA VERDE;37.24121519790592;PARTIDO CONSERVADOR COLOMBIANO;18.25705295999577;NA;NA;0;0;0;1;NA;0
24;RISARALDA;94;SANTUARIO;2019;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;39.73154362416108;PARTIDO CONSERVADOR COLOMBIANO;29.35123042505593;NA;NA;0;0;0;1;NA;0
25;NORTE DE SAN;1;CUCUTA;2019;PARTIDO ALIANZA VERDE;35.708561398271954;COALICIÓN CÚCUTA PARA TODOS;29.42613616085189;NA;NA;0;0;0;0;NA;0
25;NORTE DE SAN;4;ABREGO;2019;PARTIDO CAMBIO RADICAL - ASI - ALIANZ VERDE;39.89107666527021;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;36.21281943862589;NA;NA;0;0;0;0;NA;0
25;NORTE DE SAN;7;ARBOLEDAS;2019;PARTIDO CENTRO DEMOCRÁTICO;51.03823015718999;COALICIÓN PARTIDO CONSERVADOR- CAMBIO RADICAL- PARTIDO DE LA U;48.961769842810014;NA;NA;1;0;1;1;2.076460314379979;1
