id_dane;municipality;state;depto;mpio;year;MFA_PER;MFA_FAM;MFA_INV;MFA_UNI_FAM;MFA_UNI_INV;MFA_UNI_PER;MFA_SIS_FAM;MFA_SIS_INV;MFA_SIS_PER;MFA_DES_FAM;MFA_DES_INV;MFA_DES_PER;edata_year;desc_depto;desc_mpio;desc_pp_1;porc_part_mesa_1;desc_pp_2;porc_part_mesa_2;desc_pp_3;porc_part_mesa_3;pres_pp_bwon;pres_pp_blost;coa_pp_bwon;coa_pp_blost;margin_pres;sample_pres;MFA_pc;MFA_SIS_pc;MFA_DES_pc;MFA_UNI_pc
76111;GUADALAJARA DE BUGA;VALLE DEL CAUCA;31;22;2016;6614;3942;2827.69825;1187;753.27635;1998;1773;1264.48235;2977;982;809.93955;1639;2015;VALLE DEL CAUCA;GUADALAJARA DE BUGA;ASI-C.DEMOCRÁTICO;29.83;  PARTIDO DE LA U - PARTIDO LIBERAL COLOMBIANO;29.15;NA;NA;0;1;0;1;-0.6799999999999997;1;0.4275322422134865;0.4247505374538126;0.49416690054911533;0.3770151901901902
76111;GUADALAJARA DE BUGA;VALLE DEL CAUCA;31;22;2017;6163;3944;2590.4411;1137;670.48405;1793;1685;1051.95635;2652;1122;868.0007;1718;2015;VALLE DEL CAUCA;GUADALAJARA DE BUGA;ASI-C.DEMOCRÁTICO;29.83;  PARTIDO DE LA U - PARTIDO LIBERAL COLOMBIANO;29.15;NA;NA;0;1;0;1;-0.6799999999999997;1;0.420321450592244;0.39666529034690795;0.5052390570430734;0.3739453708867819
76111;GUADALAJARA DE BUGA;VALLE DEL CAUCA;31;22;2018;5666;3701;2321.83725;1034;592.4848;1598;1530;853.40485;2360;1137;875.9476;1708;2015;VALLE DEL CAUCA;GUADALAJARA DE BUGA;ASI-C.DEMOCRÁTICO;29.83;  PARTIDO DE LA U - PARTIDO LIBERAL COLOMBIANO;29.15;NA;NA;0;1;0;1;-0.6799999999999997;1;0.4097841951994352;0.3616122245762712;0.5128498829039813;0.37076645807259073
76113;BUGALAGRANDE;VALLE DEL CAUCA;31;25;2014;2199;1309;882.3622;325;200.1088;543;651;421.67;1067;333;260.5834;589;2011;VALLE DEL CAUCA;BUGALAGRANDE;MOV. AICO - LIBERAL - CONSERVADOR - CAMBIO RADICAL;55.53201506591338;MOVIMIENTO DE INCLUSION Y OPORTUNIDADES;38.9202762084118;NA;NA;0;0;1;0;NA;0;0.401256116416553;0.3951921274601687;0.4424166383701188;0.3685244935543278
76113;BUGALAGRANDE;VALLE DEL CAUCA;31;25;2015;1996;1203;812.37515;278;165.69005;458;544;343.5959;884;381;303.0892;654;2011;VALLE DEL CAUCA;BUGALAGRANDE;MOV. AICO - LIBERAL - CONSERVADOR - CAMBIO RADICAL;55.53201506591338;MOVIMIENTO DE INCLUSION Y OPORTUNIDADES;38.9202762084118;NA;NA;0;0;1;0;NA;0;0.4070015781563126;0.38868314479638005;0.46343914373088685;0.36176866812227076
76113;BUGALAGRANDE;VALLE DEL CAUCA;31;25;2016;2000;1204;856.0516;246;145.99855;395;516;336.8002;845;442;373.25285;760;2015;VALLE DEL CAUCA;BUGALAGRANDE;  PARTIDO LIBERAL COLOMBIANO;32.42;  PARTIDO DE LA U;25.25;NA;NA;0;1;1;1;-7.170000000000002;1;0.4280258;0.3985801183431953;0.4911221710526316;0.369616582278481
76113;BUGALAGRANDE;VALLE DEL CAUCA;31;25;2017;1955;1281;845.33045;224;127.1485;332;501;293.40245;762;556;424.7795;861;2015;VALLE DEL CAUCA;BUGALAGRANDE;  PARTIDO LIBERAL COLOMBIANO;32.42;  PARTIDO DE LA U;25.25;NA;NA;0;1;1;1;-7.170000000000002;1;0.4323940920716113;0.38504258530183727;0.493355981416957;0.3829774096385542
76113;BUGALAGRANDE;VALLE DEL CAUCA;31;25;2018;1918;1257;856.9321;200;110.5428;289;468;273.9391;714;589;472.4502;915;2015;VALLE DEL CAUCA;BUGALAGRANDE;  PARTIDO LIBERAL COLOMBIANO;32.42;  PARTIDO DE LA U;25.25;NA;NA;0;1;1;1;-7.170000000000002;1;0.4467842022940563;0.3836682072829132;0.5163390163934426;0.38250103806228375
76122;CAICEDONIA;VALLE DEL CAUCA;31;28;2014;2686;1657;1049.0894;37;8.364;61;1436;897.4588;2301;184;143.2666;324;2011;VALLE DEL CAUCA;CAICEDONIA;PARTIDO CONSERVADOR COLOMBIANO;34.20664206642066;G.S.C CAICEDONIA CON LA FRENTE EN ALTO;25.953259532595325;NA;NA;0;0;1;0;NA;0;0.39057684288905437;0.3900299000434594;0.4421808641975309;0.13711475409836066
76122;CAICEDONIA;VALLE DEL CAUCA;31;28;2015;2148;1330;836.8178;35;22.0592;61;1115;681.74415;1781;180;133.01445;306;2011;VALLE DEL CAUCA;CAICEDONIA;PARTIDO CONSERVADOR COLOMBIANO;34.20664206642066;G.S.C CAICEDONIA CON LA FRENTE EN ALTO;25.953259532595325;NA;NA;0;0;1;0;NA;0;0.3895799813780261;0.3827872824256036;0.43468774509803926;0.36162622950819673
76122;CAICEDONIA;VALLE DEL CAUCA;31;28;2016;1979;1255;797.08395;33;20.1087;55;1025;625.4737;1600;197;151.50155;324;2015;VALLE DEL CAUCA;CAICEDONIA;  PARTIDO CONSERVADOR COLOMBIANO;54.83;  MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA;37.92;NA;NA;0;0;0;0;NA;0;0.4027710712481051;0.3909210625;0.46759737654320993;0.36561272727272726
76122;CAICEDONIA;VALLE DEL CAUCA;31;28;2017;1885;1277;747.5989;33;19.3346;52;1001;550.39685;1467;243;177.86745;366;2015;VALLE DEL CAUCA;CAICEDONIA;  PARTIDO CONSERVADOR COLOMBIANO;54.83;  MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA;37.92;NA;NA;0;0;0;0;NA;0;0.39660419098143235;0.3751853101567825;0.4859766393442623;0.37181923076923074
76122;CAICEDONIA;VALLE DEL CAUCA;31;28;2018;1822;1229;734.6154;30;18.44695;45;934;513.2006;1383;265;202.96785;394;2015;VALLE DEL CAUCA;CAICEDONIA;  PARTIDO CONSERVADOR COLOMBIANO;54.83;  MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA;37.92;NA;NA;0;0;0;0;NA;0;0.40319176728869377;0.3710778018799711;0.5151468274111675;0.40993222222222225
76126;CALIMA;VALLE DEL CAUCA;31;40;2014;1996;1247;803.5144;350;215.5188;579;710;450.4414;1106;187;137.5542;311;2011;VALLE DEL CAUCA;CALIMA;PARTIDO LIBERAL COLOMBIANO;36.84276102666335;PARTIDO CAMBIO RADICAL;36.38175928233242;NA;NA;0;0;1;1;NA;0;0.4025623246492986;0.40727070524412295;0.4422964630225081;0.3722259067357513
76126;CALIMA;VALLE DEL CAUCA;31;40;2015;1883;1149;756.96845;332;206.34545;561;605;387.0535;963;212;163.5695;359;2011;VALLE DEL CAUCA;CALIMA;PARTIDO LIBERAL COLOMBIANO;36.84276102666335;PARTIDO CAMBIO RADICAL;36.38175928233242;NA;NA;0;0;1;1;NA;0;0.4020013011152416;0.4019247144340602;0.4556253481894151;0.367817201426025
76126;CALIMA;VALLE DEL CAUCA;31;40;2016;1856;1121;790.8299;301;197.44835;517;576;388.4534;923;244;204.92815;416;2015;VALLE DEL CAUCA;CALIMA;  PARTIDO DE LA U;52.3;  PARTIDO ALIANZA VERDE;33.48;NA;NA;1;0;1;1;18.82;0;0.42609369612068965;0.4208595882990249;0.49261574519230766;0.38191170212765957
76126;CALIMA;VALLE DEL CAUCA;31;40;2017;1680;1091;702.0885;287;174.50175;456;541;318.628;813;263;208.95875;411;2015;VALLE DEL CAUCA;CALIMA;  PARTIDO DE LA U;52.3;  PARTIDO ALIANZA VERDE;33.48;NA;NA;1;0;1;1;18.82;0;0.4179098214285714;0.39191635916359163;0.5084154501216546;0.38267927631578946
76126;CALIMA;VALLE DEL CAUCA;31;40;2018;1563;1016;658.9985;261;163.54875;414;493;286.1365;747;262;209.31325;402;2015;VALLE DEL CAUCA;CALIMA;  PARTIDO DE LA U;52.3;  PARTIDO ALIANZA VERDE;33.48;NA;NA;1;0;1;1;18.82;0;0.4216241202815099;0.3830475234270415;0.5206797263681592;0.3950452898550725
76130;CANDELARIA;VALLE DEL CAUCA;31;31;2014;7099;4357;2893.6686;1484;923.2582;2396;2443;1624.8302;3960;429;345.5496;742;2011;VALLE DEL CAUCA;CANDELARIA;AICO - G.S.C CANDELARIA NUESTRO COMPROMISO;46.8127929418252;G.S.C UNDIDOS POR CANDELARIA;37.628894403087955;NA;NA;0;0;0;0;NA;0;0.407616368502606;0.4103106565656566;0.46570026954177896;0.38533313856427376
76130;CANDELARIA;VALLE DEL CAUCA;31;31;2015;6607;4017;2666.8044;1372;849.12395;2239;2130;1411.22815;3515;515;406.4523;853;2011;VALLE DEL CAUCA;CANDELARIA;AICO - G.S.C CANDELARIA NUESTRO COMPROMISO;46.8127929418252;G.S.C UNDIDOS POR CANDELARIA;37.628894403087955;NA;NA;0;0;0;0;NA;0;0.4036331769335553;0.4014873826458037;0.47649742086752633;0.3792424966502903
76130;CANDELARIA;VALLE DEL CAUCA;31;31;2016;6383;3904;2687.10635;1239;771.73805;1966;2061;1405.82315;3426;604;509.54515;991;2015;VALLE DEL CAUCA;CANDELARIA;  COALICIÓN ENTRE PARTIDO LIBERAL- PARTIDO CAMBIO RADICAL -;49.81;  PARTIDO CONSERVADOR COLOMBIANO;23.95;NA;NA;0;0;1;0;NA;0;0.4209785915713614;0.41033950671336833;0.5141727043390515;0.3925422431332655
76130;CANDELARIA;VALLE DEL CAUCA;31;31;2017;6108;3911;2560.71125;1181;716.16165;1794;2008;1255.5454;3193;722;589.0042;1121;2015;VALLE DEL CAUCA;CANDELARIA;  COALICIÓN ENTRE PARTIDO LIBERAL- PARTIDO CAMBIO RADICAL -;49.81;  PARTIDO CONSERVADOR COLOMBIANO;23.95;NA;NA;0;0;1;0;NA;0;0.4192389079895219;0.3932181020983401;0.5254274754683318;0.3991982441471572
76130;CANDELARIA;VALLE DEL CAUCA;31;31;2018;5897;3793;2494.24655;1096;670.6359;1663;1925;1193.65225;3040;772;629.9584;1194;2015;VALLE DEL CAUCA;CANDELARIA;  COALICIÓN ENTRE PARTIDO LIBERAL- PARTIDO CAMBIO RADICAL -;49.81;  PARTIDO CONSERVADOR COLOMBIANO;23.95;NA;NA;0;0;1;0;NA;0;0.4229687213837544;0.39264876644736846;0.527603350083752;0.403268731208659
76147;CARTAGO;VALLE DEL CAUCA;31;34;2014;8864;5543;3477.7448;2295;1346.9748;3643;2857;1832.3142;4548;391;298.4558;673;2011;VALLE DEL CAUCA;CARTAGO;PARTIDO LIBERAL COLOMBIANO;36.15125684524308;PARTIDO SOCIAL DE UNIDAD NACIONAL;22.69020146366788;NA;NA;0;1;1;1;-13.461055381575203;0;0.39234485559566784;0.4028835092348285;0.44347072808320953;0.36974328849849025
76147;CARTAGO;VALLE DEL CAUCA;31;34;2015;8183;4995;3186.87305;2097;1263.2315;3447;2440;1560.66;3939;458;362.98155;797;2011;VALLE DEL CAUCA;CARTAGO;PARTIDO LIBERAL COLOMBIANO;36.15125684524308;PARTIDO SOCIAL DE UNIDAD NACIONAL;22.69020146366788;NA;NA;0;1;1;1;-13.461055381575203;0;0.3894504521569107;0.39620715917745625;0.4554348180677541;0.36647272991006674
76147;CARTAGO;VALLE DEL CAUCA;31;34;2016;7757;4774;3092.8575;1929;1170.13415;3128;2303;1479.56675;3710;542;443.1566;919;2015;VALLE DEL CAUCA;CARTAGO;  PARTIDO ALIANZA SOCIAL INDEPENDIENTE;45.07;  PARTIDO CENTRO DEMOCRÁTICO;30;NA;NA;0;0;0;0;NA;0;0.3987182544798247;0.3988050539083558;0.4822161044613711;0.37408380754475706
76147;CARTAGO;VALLE DEL CAUCA;31;34;2017;7154;4691;2824.9419;1840;1035.71485;2801;2243;1302.09305;3387;608;487.134;966;2015;VALLE DEL CAUCA;CARTAGO;  PARTIDO ALIANZA SOCIAL INDEPENDIENTE;45.07;  PARTIDO CENTRO DEMOCRÁTICO;30;NA;NA;0;0;0;0;NA;0;0.394875859658932;0.3844384558606436;0.5042795031055901;0.3697661013923599
76147;CARTAGO;VALLE DEL CAUCA;31;34;2018;6712;4426;2649.5944;1684;945.4351;2543;2108;1189.5949;3190;634;514.5644;979;2015;VALLE DEL CAUCA;CARTAGO;  PARTIDO ALIANZA SOCIAL INDEPENDIENTE;45.07;  PARTIDO CENTRO DEMOCRÁTICO;30;NA;NA;0;0;0;0;NA;0;0.3947548271752086;0.3729137617554859;0.5256020429009193;0.37177943373967753
76233;DAGUA;VALLE DEL CAUCA;31;37;2014;7083;4398;2828.4256;648;389.3614;1044;3084;1946.6032;4914;666;492.461;1125;2011;VALLE DEL CAUCA;DAGUA;MOVIMIENTO DE INCLUSION Y OPORTUNIDADES;38.302193338748985;PARTIDO SOCIAL DE UNIDAD NACIONAL;24.196356040385286;NA;NA;0;1;0;1;-14.1058372983637;0;0.39932593533813354;0.3961341473341473;0.43774311111111114;0.3729515325670498
76233;DAGUA;VALLE DEL CAUCA;31;37;2015;6786;4149;2777.33475;582;360.97085;957;2750;1778.48535;4467;817;637.87855;1362;2011;VALLE DEL CAUCA;DAGUA;MOVIMIENTO DE INCLUSION Y OPORTUNIDADES;38.302193338748985;PARTIDO SOCIAL DE UNIDAD NACIONAL;24.196356040385286;NA;NA;0;1;0;1;-14.1058372983637;0;0.4092742042440318;0.39813865010073873;0.468339610866373;0.37719002089864156
76233;DAGUA;VALLE DEL CAUCA;31;37;2016;6412;4002;2730.62765;532;338.05205;859;2532;1638.263;4032;938;754.3126;1521;2015;VALLE DEL CAUCA;DAGUA;  PARTIDO CONSERVADOR COLOMBIANO;41.92;  PARTIDO OPCIÓN CIUDADANA;26.26;NA;NA;0;0;0;0;NA;0;0.42586207891453526;0.40631522817460314;0.49593201840894147;0.3935413853317811
76233;DAGUA;VALLE DEL CAUCA;31;37;2017;6003;4021;2583.244;505;299.5989;754;2395;1428.7385;3576;1121;854.9066;1673;2015;VALLE DEL CAUCA;DAGUA;  PARTIDO CONSERVADOR COLOMBIANO;41.92;  PARTIDO OPCIÓN CIUDADANA;26.26;NA;NA;0;0;0;0;NA;0;0.43032550391470936;0.39953537472035794;0.5110021518230723;0.39734602122015916
76233;DAGUA;VALLE DEL CAUCA;31;37;2018;5872;3946;2589.6919;472;285.0923;700;2265;1354.2989;3410;1209;950.3007;1762;2015;VALLE DEL CAUCA;DAGUA;  PARTIDO CONSERVADOR COLOMBIANO;41.92;  PARTIDO OPCIÓN CIUDADANA;26.26;NA;NA;0;0;0;0;NA;0;0.4410238249318801;0.3971551026392962;0.5393307037457434;0.4072747142857143
76243;EL AGUILA;VALLE DEL CAUCA;31;43;2014;1482;816;567.3484;201;136.9362;365;556;376.5094;987;59;53.9028;130;2011;VALLE DEL CAUCA;EL AGUILA;PARTIDO CONSERVADOR COLOMBIANO;50.61751497005989;PARTIDO SOCIAL DE UNIDAD NACIONAL;37.4812874251497;NA;NA;0;1;1;1;-13.136227544910184;0;0.3828261808367071;0.3814684903748734;0.41463692307692307;0.37516767123287675
76243;EL AGUILA;VALLE DEL CAUCA;31;43;2015;1362;741;518.86455;200;138.95345;374;474;316.65135;843;67;63.25975;145;2011;VALLE DEL CAUCA;EL AGUILA;PARTIDO CONSERVADOR COLOMBIANO;50.61751497005989;PARTIDO SOCIAL DE UNIDAD NACIONAL;37.4812874251497;NA;NA;0;1;1;1;-13.136227544910184;0;0.3809578193832599;0.3756243772241993;0.4362741379310345;0.3715332887700535
76243;EL AGUILA;VALLE DEL CAUCA;31;43;2016;1264;716;505.5863;187;131.8669;339;451;301.57405;773;78;72.14535;152;2015;VALLE DEL CAUCA;EL AGUILA;  PARTIDO DE LA U;69.15;  PARTIDO CONSERVADOR COLOMBIANO;27.55;NA;NA;1;0;1;0;41.60000000000001;0;0.39998916139240503;0.39013460543337647;0.47464046052631576;0.38898790560471974
76243;EL AGUILA;VALLE DEL CAUCA;31;43;2017;1175;708;472.69875;180;115.76085;306;430;274.2399;706;98;82.698;163;2015;VALLE DEL CAUCA;EL AGUILA;  PARTIDO DE LA U;69.15;  PARTIDO CONSERVADOR COLOMBIANO;27.55;NA;NA;1;0;1;0;41.60000000000001;0;0.4022968085106383;0.38844178470254953;0.5073496932515337;0.378303431372549
76243;EL AGUILA;VALLE DEL CAUCA;31;43;2018;1106;675;455.5773;170;108.4841;281;405;262.74405;660;100;84.34915;165;2015;VALLE DEL CAUCA;EL AGUILA;  PARTIDO DE LA U;69.15;  PARTIDO CONSERVADOR COLOMBIANO;27.55;NA;NA;1;0;1;0;41.60000000000001;0;0.4119143761301989;0.3980970454545455;0.5112069696969697;0.38606441281138787
76246;EL CAIRO;VALLE DEL CAUCA;31;46;2014;862;508;366.001;94;61.1712;155;348;255.9364;577;66;48.8934;130;2011;VALLE DEL CAUCA;EL CAIRO;MOVIMIENTO DE INCLUSION Y OPORTUNIDADES;41.683217477656406;MOVIMIENTO POLITICO AFROVIDES;28.62462760675273;NA;NA;0;0;0;0;NA;0;0.4245951276102088;0.4435639514731369;0.37610307692307693;0.39465290322580643
76246;EL CAIRO;VALLE DEL CAUCA;31;46;2015;737;430;321.51735;89;60.31545;150;266;206.1266;444;75;55.0753;143;2011;VALLE DEL CAUCA;EL CAIRO;MOVIMIENTO DE INCLUSION Y OPORTUNIDADES;41.683217477656406;MOVIMIENTO POLITICO AFROVIDES;28.62462760675273;NA;NA;0;0;0;0;NA;0;0.4362514925373135;0.4642490990990991;0.38514195804195805;0.402103
76246;EL CAIRO;VALLE DEL CAUCA;31;46;2016;704;420;333.6841;84;61.8874;135;250;203.228;421;86;68.5687;148;2015;VALLE DEL CAUCA;EL CAIRO;  PARTIDO DE LA U;50.86;  PARTIDO CONSERVADOR COLOMBIANO;41.32;NA;NA;1;0;1;0;9.54;1;0.4739830965909091;0.4827268408551069;0.46330202702702705;0.45842518518518516
76246;EL CAIRO;VALLE DEL CAUCA;31;46;2017;639;415;309.9115;84;60.315;131;231;169.8489;362;100;79.7476;146;2015;VALLE DEL CAUCA;EL CAIRO;  PARTIDO DE LA U;50.86;  PARTIDO CONSERVADOR COLOMBIANO;41.32;NA;NA;1;0;1;0;9.54;1;0.4849945226917058;0.4691958563535911;0.5462164383561644;0.46041984732824426
76246;EL CAIRO;VALLE DEL CAUCA;31;46;2018;595;393;291.0567;76;54.3626;116;216;154.64795;343;101;82.04615;136;2015;VALLE DEL CAUCA;EL CAIRO;  PARTIDO DE LA U;50.86;  PARTIDO CONSERVADOR COLOMBIANO;41.32;NA;NA;1;0;1;0;9.54;1;0.48917092436974785;0.4508686588921283;0.6032805147058823;0.46864310344827587
76248;EL CERRITO;VALLE DEL CAUCA;31;49;2014;4357;2679;1807.0172;752;462.0406;1182;1672;1144.3744;2734;254;200.4594;440;2011;VALLE DEL CAUCA;EL CERRITO;PARTIDO SOCIAL DE UNIDAD NACIONAL;26.302236130125824;MOVIMIENTO POLITICO AFROVIDES;21.275832844383597;NA;NA;1;0;1;0;5.0264032857422265;1;0.4147388570117053;0.41857147037307973;0.45558954545454544;0.39089729272419627
76248;EL CERRITO;VALLE DEL CAUCA;31;49;2015;3983;2439;1610.2017;683;412.62755;1090;1454;963.6444;2394;302;233.92975;499;2011;VALLE DEL CAUCA;EL CERRITO;PARTIDO SOCIAL DE UNIDAD NACIONAL;26.302236130125824;MOVIMIENTO POLITICO AFROVIDES;21.275832844383597;NA;NA;1;0;1;0;5.0264032857422265;1;0.40426856640723074;0.4025248120300752;0.4687970941883768;0.3785573853211009
76248;EL CERRITO;VALLE DEL CAUCA;31;49;2016;3815;2347;1579.3696;636;395.81815;1012;1372;906.10215;2245;339;277.4493;558;2015;VALLE DEL CAUCA;EL CERRITO;  PARTIDO LIBERAL COLOMBIANO;37.11;  PARTIDO DE LA U;28.48;NA;NA;0;1;1;1;-8.629999999999999;1;0.4139894102228047;0.40360897550111363;0.49722096774193547;0.39112465415019765
76248;EL CERRITO;VALLE DEL CAUCA;31;49;2017;3485;2311;1423.01135;590;338.3093;870;1342;789.19735;2030;379;295.5047;585;2015;VALLE DEL CAUCA;EL CERRITO;  PARTIDO LIBERAL COLOMBIANO;37.11;  PARTIDO DE LA U;28.48;NA;NA;0;1;1;1;-8.629999999999999;1;0.40832463414634146;0.38876716748768475;0.5051362393162393;0.3888612643678161
76248;EL CERRITO;VALLE DEL CAUCA;31;49;2018;3412;2225;1364.6633;548;307.7212;803;1279;753.65395;1988;398;303.28815;621;2015;VALLE DEL CAUCA;EL CERRITO;  PARTIDO LIBERAL COLOMBIANO;37.11;  PARTIDO DE LA U;28.48;NA;NA;0;1;1;1;-8.629999999999999;1;0.3999599355216881;0.37910158450704223;0.48838671497584535;0.38321444582814446
76250;EL DOVIO;VALLE DEL CAUCA;31;52;2014;1195;697;457.4712;203;124.91;346;413;274.4372;713;81;58.124;136;2011;VALLE DEL CAUCA;EL DOVIO;PARTIDO SOCIAL DE UNIDAD NACIONAL;40.78125;PARTIDO CONSERVADOR COLOMBIANO;33.57421875;NA;NA;1;0;1;1;7.20703125;1;0.3828210878661088;0.38490490883590467;0.4273823529411765;0.3610115606936416
76250;EL DOVIO;VALLE DEL CAUCA;31;52;2015;1010;585;395.84305;193;119.21655;340;302;207.1886;520;90;69.4379;150;2011;VALLE DEL CAUCA;EL DOVIO;PARTIDO SOCIAL DE UNIDAD NACIONAL;40.78125;PARTIDO CONSERVADOR COLOMBIANO;33.57421875;NA;NA;1;0;1;1;7.20703125;1;0.39192381188118813;0.3984396153846154;0.46291933333333335;0.35063691176470585
76250;EL DOVIO;VALLE DEL CAUCA;31;52;2016;962;570;412.40825;182;121.96455;319;286;206.2385;480;102;84.2052;163;2015;VALLE DEL CAUCA;EL DOVIO;  PARTIDO CONSERVADOR COLOMBIANO;31.43;  PARTIDO DE LA U;31.2;NA;NA;0;1;0;1;-0.23000000000000043;1;0.4286988045738046;0.42966354166666665;0.516596319018405;0.382334012539185
76250;EL DOVIO;VALLE DEL CAUCA;31;52;2017;912;586;398.66265;178;110.4999;288;270;181.1312;421;138;107.03155;203;2015;VALLE DEL CAUCA;EL DOVIO;  PARTIDO CONSERVADOR COLOMBIANO;31.43;  PARTIDO DE LA U;31.2;NA;NA;0;1;0;1;-0.23000000000000043;1;0.4371300986842105;0.430240380047506;0.5272490147783251;0.38368020833333333
76250;EL DOVIO;VALLE DEL CAUCA;31;52;2018;878;566;389.04525;161;103.73715;261;256;166.9062;400;149;118.4019;217;2015;VALLE DEL CAUCA;EL DOVIO;  PARTIDO CONSERVADOR COLOMBIANO;31.43;  PARTIDO DE LA U;31.2;NA;NA;0;1;0;1;-0.23000000000000043;1;0.44310392938496584;0.4172655;0.5456308755760368;0.3974603448275862
76275;FLORIDA;VALLE DEL CAUCA;31;55;2014;4669;2858;1928.7726;54;34.0994;88;1951;1245.9766;3154;272;217.695;487;2011;VALLE DEL CAUCA;FLORIDA;MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA;55.62530000369236;G.S.C MOVIMIENTO CIUDADANO UNIDOS CON LA W;21.087028763430933;NA;NA;0;0;0;0;NA;0;0.41310186335403726;0.39504648065948;0.4470123203285421;0.3874931818181819
76275;FLORIDA;VALLE DEL CAUCA;31;55;2015;3932;2408;1708.5142;51;29.62765;84;1445;937.9419;2322;334;274.7512;574;2011;VALLE DEL CAUCA;FLORIDA;MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA;55.62530000369236;G.S.C MOVIMIENTO CIUDADANO UNIDOS CON LA W;21.087028763430933;NA;NA;0;0;0;0;NA;0;0.4345153102746694;0.4039370801033592;0.4786606271777003;0.35271011904761906
76275;FLORIDA;VALLE DEL CAUCA;31;55;2016;3879;2409;1757.4595;46;29.63915;76;1356;886.05605;2148;437;365.2995;728;2015;VALLE DEL CAUCA;FLORIDA;  PARTIDO DE LA U;22.07;  PARTIDO CONSERVADOR COLOMBIANO;21.67;NA;NA;1;0;1;0;0.3999999999999986;1;0.45307025006444956;0.4125028165735568;0.5017850274725275;0.3899888157894737
76275;FLORIDA;VALLE DEL CAUCA;31;55;2017;3746;2407;1664.7284;48;30.10645;79;1308;801.6015;2005;501;395.23955;790;2015;VALLE DEL CAUCA;FLORIDA;  PARTIDO DE LA U;22.07;  PARTIDO CONSERVADOR COLOMBIANO;21.67;NA;NA;1;0;1;0;0.3999999999999986;1;0.444401601708489;0.399801246882793;0.5003032278481013;0.38109430379746834
76275;FLORIDA;VALLE DEL CAUCA;31;55;2018;3737;2390;1696.3158;48;28.9641;77;1268;765.7989;1962;524;426.8176;818;2015;VALLE DEL CAUCA;FLORIDA;  PARTIDO DE LA U;22.07;  PARTIDO CONSERVADOR COLOMBIANO;21.67;NA;NA;1;0;1;0;0.3999999999999986;1;0.4539244848809205;0.39031544342507646;0.5217819070904646;0.37615714285714286
76306;GINEBRA;VALLE DEL CAUCA;31;58;2014;1702;1068;696.1932;106;60.921;161;780;497.5838;1246;144;110.4362;243;2011;VALLE DEL CAUCA;GINEBRA;PARTIDO CAMBIO RADICAL;56.75361194608747;PARTIDO SOCIAL DE UNIDAD NACIONAL;38.10724328517405;NA;NA;0;1;1;1;-18.646368660913417;0;0.40904418331374853;0.39934494382022473;0.4544699588477366;0.3783913043478261
76306;GINEBRA;VALLE DEL CAUCA;31;58;2015;1555;977;653.4686;103;60.8584;158;659;425.70445;1057;173;137.21775;285;2011;VALLE DEL CAUCA;GINEBRA;PARTIDO CAMBIO RADICAL;56.75361194608747;PARTIDO SOCIAL DE UNIDAD NACIONAL;38.10724328517405;NA;NA;0;1;1;1;-18.646368660913417;0;0.4202370418006431;0.40274782403027437;0.4814657894736842;0.38517974683544304
76306;GINEBRA;VALLE DEL CAUCA;31;58;2016;1517;960;663.1547;97;58.2335;144;636;419.5808;1007;188;155.882;313;2015;VALLE DEL CAUCA;GINEBRA;  PARTIDO LIBERAL COLOMBIANO;33.18;  PARTIDO DE LA U;28.57;NA;NA;0;1;1;1;-4.609999999999999;1;0.4371487804878049;0.41666415094339626;0.49802555910543134;0.40439930555555553
76306;GINEBRA;VALLE DEL CAUCA;31;58;2017;1448;962;629.14305;97;59.4774;138;617;373.18285;936;210;169.21795;325;2015;VALLE DEL CAUCA;GINEBRA;  PARTIDO LIBERAL COLOMBIANO;33.18;  PARTIDO DE LA U;28.57;NA;NA;0;1;1;1;-4.609999999999999;1;0.4344910566298343;0.39869962606837606;0.5206706153846153;0.43099565217391306
76306;GINEBRA;VALLE DEL CAUCA;31;58;2018;1389;929;606.4832;90;57.85245;127;575;337.18485;873;228;183.6931;339;2015;VALLE DEL CAUCA;GINEBRA;  PARTIDO LIBERAL COLOMBIANO;33.18;  PARTIDO DE LA U;28.57;NA;NA;0;1;1;1;-4.609999999999999;1;0.436632973362131;0.386236941580756;0.5418675516224188;0.45553110236220473
76318;GUACARI;VALLE DEL CAUCA;31;61;2014;1970;1204;804.505;177;106.4712;298;889;582.665;1424;138;115.3688;248;2011;VALLE DEL CAUCA;GUACARI;PARTIDO SOCIAL DE UNIDAD NACIONAL;35.139482003216685;MOVIMIENTO DE INCLUSION Y OPORTUNIDADES;32.100271754201096;NA;NA;1;0;1;0;3.0392102490155892;1;0.40837817258883247;0.40917485955056176;0.4651967741935484;0.35728590604026844
